,index,title,price,cost,pass,lat,lng,price_,link,time,duration,address,neighborhood,points,obs,category,mail,1,1,1,1,1,1
3981,,No6 Cavendish,,,,51.51687,-0.143987,What people are saying,http://www.no6cavendish.com,404,404,"6 Cavendish Square, London W1G 0PD England",Neighborhood: Marylebone,1,"#863 of 1,348 Nightlife in London",Cigar Bars,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,No6 Cavendish
3982,,IPG VR,,,,51.46416,-0.16258,404,http://www.ipg.buzz,404,1-2 hours,"51 Lavender Gardens, London SW11 1DJ England",404,2,#403 of 716 Fun & Games in London,Game & Entertainment Centers,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,IPG VR
3983,,Billy Franks Craft Beer & Snack Shack,,,,51.49923,-0.074402,404,http://billyfranks.co.uk/,404,404,"104 Druid Street, London SE1 2HQ England",404,1,"#865 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Billy Franks Craft Beer & Snack Shack
3984,,Village ceramics,,,,51.44646,-0.07202,What people are saying,http://www.villageceramics.co.uk,404,404,404,404,10,#173 of 444 Classes & Workshops in London,Paint & Pottery Studios,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Village ceramics
3985,,Jetlev Flyer,,,,51.49404,-0.03884,404,http://www.jetlevflyeruk.com,404,404,"Off PLOUGH Lane Rope Street Surrey Docks Water Sports Centre, London SE16 7SX England",404,2,#208 of 454 Outdoor Activities in London,Other Outdoor Activities,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Jetlev Flyer
3986,,Dollis Valley Greenwalk,,,,51.595795,-0.209576,404,/Restaurants-g186338-London_England.html,404,404,404,404,1,"#1,705 of 2,424 things to do in London",Nature & Wildlife Areas,Europe,United Kingdom (UK),England,London,Things to Do in London,Dollis Valley Greenwalk,
3987,,PubLove at The Crown,,,,51.46562,-0.156,What people are saying,http://www.crownlavenderhill.com/,12:00 PM - 10:00 PM,404,"102 Lavender Hill, London SW11 5RD England",Neighborhood: Clapham / Battersea ,12,"#866 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,PubLove at The Crown
3988,,Cannons Health Club and Spa (City),,,,51.50994,-0.091269,What people are saying,http://www.cannons.co.uk/,404,404,"4 Cousin Lane, London EC4R 3XJ England",Neighborhood: City of London,8,#274 of 868 Spas & Wellness in London,Health Clubs • Spas,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Cannons Health Club and Spa (City)
3989,,The Riddle Within,,,,51.49468,0.0058,404,http://www.riddlewithin.com/,9:30 AM - 9:30 PM,1-2 hours,"338 Boord Street Greenwich Peninsula, London SE10 0PF England",Neighborhood: Greenwich,17,#405 of 716 Fun & Games in London,Escape Games,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Riddle Within
3990,,Karine Jackson,,,,51.51292,-0.128607,What people are saying,http://www.karinejackson.co.uk/,10:15 AM - 8:00 PM,404,"24 Litchfield Street Seven Dials, Covent Garden, London WC2H 9NJ England",Neighborhood: Covent Garden,4,#275 of 868 Spas & Wellness in London,Spas,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Karine Jackson
3991,,May Fair Terrace,,,,51.5078,-0.14423,What people are saying,http://www.themayfairhotel.co.uk/en/bars-and-restaurants/may-fair-terrace.html,3:00 PM - 12:00 PM,404,"Stratton Street The May Fair Hotel, London W1J 8LT England",Neighborhood: Mayfair,5,"#867 of 1,348 Nightlife in London",Bars & Clubs • Cigar Bars,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,May Fair Terrace
3992,,TEJO Social,,,,51.508053,-0.108092,404,http://www.tejo.social,404,404,"Barge House St, London SE1 9PH England",Neighborhood: Southbank,1,#407 of 716 Fun & Games in London,Game & Entertainment Centers,Visit websiteEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,TEJO Social
3993,,Chauffeur First,,,,51.43804,-0.38587,404,http://www.chauffeur-first.com,404,2-3 hours,404,404,2,#226 of 619 Transportation in London,Taxis & Shuttles,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Chauffeur First
3994,,Ivy & Rosa Handmade Gifts,,,,51.49481,0.121166,What people are saying,http://www.ivyandrosa.co.uk,12:00 AM - 11:59 PM,404,404,404,1,"#559 of 1,219 Shopping in London",Speciality & Gift Shops,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Ivy & Rosa Handmade Gifts
3995,,Facial Attraction Beauty Studio,,,,51.45988,-0.17843,What people are saying,http://www.facial-attraction.com/,404,404,"201 St. John's Hill, London SW11 1TH England",404,2,#276 of 868 Spas & Wellness in London,Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Facial Attraction Beauty Studio
3996,,Wkmt Piano School London,,,,51.489994,-0.20617,What people are saying,http://www.piano-composer-teacher-london.co.uk/,9:00 AM - 9:00 PM,404,404,404,1,#174 of 444 Classes & Workshops in London,Lessons & Workshops,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Wkmt Piano School London
3997,,Phantasy 3D Nails,,,,51.54234,-0.14728,What people are saying,http://www.phantasy3dnails.co.uk/home#!__home,404,404,"Unit 406 The Stables Market Chalk Farm Road Chalk Farm Road, London NW1 8AH England",404,2,"#560 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Phantasy 3D Nails
3998,,Peregrine's Pianos,,,,51.52421,-0.115943,404,http://www.peregrines-pianos.com/,9:00 AM - 6:00 PM,404,"137A Grays Inn Road Corner Of Guilford Street, London WC1X 8TU England",Neighborhood: Bloomsbury,1,"#561 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Peregrine's Pianos
3999,,Mazzoleni Gallery,,,,51.509525,-0.142688,What people are saying,http://mazzoleniart.com,404,404,"Birkett House 27 Albemarle Street, London W1S 4HZ England",Neighborhood: Mayfair,1,"#1,715 of 2,424 things to do in London",Art Galleries,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Mazzoleni Gallery
4000,,The Scolt Head,,,,51.54319,-0.081631,404,http://www.thescolthead.co.uk,12:00 PM - 11:00 PM,2-3 hours,"107A Culford Road, London N1 4HT England",404,23,"#869 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Scolt Head
4001,,Picturehouse Fulham,,,,51.486988,-0.179473,What people are saying,https://www.picturehouses.com/cinema/fulham-road-picturehouse,404,404,"142 Fulham Road, London SW10 9QR England",Neighborhood: South Kensington,2,#409 of 716 Fun & Games in London,Movie Theaters,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Picturehouse Fulham
4002,,The Life Centre,,,,51.50744,-0.19586,404,http://www.thelifecentre.org/,7:15 AM - 9:30 PM,404,"15 Edge Street Notting Hill, London W8 7PN England",Neighborhood: Kensington and Hyde Park,9,#277 of 868 Spas & Wellness in London,Health Clubs • Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Life Centre
4003,,Microsoft Store,,,,51.515125,-0.142003,What people are saying,http://www.microsoft.com/en-gb/store/locations/england/london/oxford-circus/store-1144,11:00 AM - 7:00 PM,404,"253-259 Regent Street, London W1B 2ER England",Neighborhood: Mayfair,1,"#563 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Microsoft Store
4004,,Belli Fuori Salon,,,,51.55294,-0.04436,What people are saying,http://bellifuori.co.uk/,10:00 AM - 8:00 PM,404,"44 Chatsworth Road, London E5 0LP England",404,2,#278 of 868 Spas & Wellness in London,Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Belli Fuori Salon
4005,,Henry Sotheran Books,,,,51.509075,-0.137661,404,http://www.sotherans.co.uk,404,1-2 hours,"2-5 Sackville Street Mayfair, London W1S 3DP England",Neighborhood: Mayfair,2,"#565 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Henry Sotheran Books
4006,,Eat and Mess,,,,51.46762,-0.143909,404,http://www.eatandmess.com,404,More than 3 hours,"97 North Street Clapham Old Town, London SW4 0HF England",404,2,#175 of 444 Classes & Workshops in London,Cooking Classes,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Eat and Mess
4007,,Gramex Classical and Jazz,,,,51.501205,-0.112291,404,http://www.gramex.co.uk/,404,< 1 hour,"104 Lower Marsh, London SE1 7AB England",404,2,"#567 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Gramex Classical and Jazz
4008,,CrossFit Shapesmiths,,,,51.4654,-0.170885,404,http://www.crossfitshapesmiths.co.uk,404,1-2 hours,"Unit 3 The Arches Grant Road Clapham Junction, London SW11 2NU England",404,2,#279 of 868 Spas & Wellness in London,Health Clubs,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,CrossFit Shapesmiths
4009,,Star and Garter,,,,51.484184,-0.000556,404,tel:%2B44%20871%20951%201000,404,1-2 hours,"60 Old Woolwich Road corner of Greenwich Park Street, London SE10 9NY England",Neighborhood: Greenwich,2,"#870 of 1,348 Nightlife in London",Bars & Clubs,Call,Europe,United Kingdom (UK),England,London,Things to Do in London,Star and Garter
4010,,London Opera,,,,51.51617,-0.126595,404,tel:%2B39%20377%20965%200525,404,1-2 hours,"235 Shaftesbury Avenue Bloomsbury Central Baptist Church, London WC2H 8EP England",Neighborhood: Holborn,2,#380 of 471 Theater & Concerts in London,Concerts • Operas • Symphonies • Theaters • Theatre & Performances,Call,Europe,United Kingdom (UK),England,London,Things to Do in London,London Opera
4011,,The Berkeley Health Club & Spa,,,,51.50187,-0.15646,What people are saying,http://www.the-berkeley.co.uk/health-club-and-spa/,404,404,"Wilton Place Knightsbridge, London SW1X 7RL England",Neighborhood: Belgravia,3,#280 of 868 Spas & Wellness in London,Health Clubs • Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Berkeley Health Club & Spa
4012,,Oriental Healthcare,,,,51.4612,-0.21935,What people are saying,http://www.orientalhealthcare.co.uk/,404,404,"199 Upper Richmond Road Putney, London SW15 6SG England",404,6,#281 of 868 Spas & Wellness in London,Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Oriental Healthcare
4013,,Hari's,,,,51.49408,-0.16864,What people are saying,www.harissalon.com,404,404,"305 Brompton Road Knightsbridge, London SW3 England",Neighborhood: Chelsea,2,"#568 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Hari's
4014,,Kensington Market,,,,51.51108,-0.18743,What people are saying,tel:%2B44%2020%207229%208844,404,404,404,Neighborhood: Notting Hill,12,#299 of 454 Museums in London,Speciality & Gift Shops • Speciality Museums,Call,Europe,United Kingdom (UK),England,London,Things to Do in London,Kensington Market
4015,,Kino Bermondsey,,,,51.497684,-0.080828,404,http://www.kinodigital.co.uk,12:00 PM - 11:00 PM,1-2 hours,"10 Bermondsey Square, London SE1 3UN England",Neighborhood: Southwark,11,#410 of 716 Fun & Games in London,Movie Theaters,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Kino Bermondsey
4016,,SOS Salsa On Sundays UK,,,,51.52379,-0.12681,404,http://www.SalsaOnSundays.com,404,404,"Woburn Place Cecil Sharp House, London WC1H 0 England",Neighborhood: Bloomsbury,2,"#871 of 1,348 Nightlife in London",Dance Clubs & Discos,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,SOS Salsa On Sundays UK
4017,,The Mulwray,,,,51.51107,-0.132527,404,https://www.theblueposts.co.uk/the-blue-posts/,404,1-2 hours,"28 Rupert Street The Blue Posts, First Floor, London W1D 6DJ England",404,5,"#872 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Mulwray
4018,,John Innes Park,,,,51.409775,-0.210808,What people are saying,/Restaurants-g186338-London_England.html,404,404,404,404,1,"#1,724 of 2,424 things to do in London",Nature & Wildlife Areas • Parks • Gardens,Europe,United Kingdom (UK),England,London,Things to Do in London,John Innes Park,
4019,,Airport Transfers Online,,,,51.505344,-0.017519,What people are saying,http://www.airporttransfersonline.co.uk,12:00 AM - 11:59 PM,404,"8 Canada Square Canary Wharf, London E14 5HQ England",404,1,#229 of 619 Transportation in London,Taxis & Shuttles,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Airport Transfers Online
4020,,The Park Club,,,,51.51267,-0.25038,What people are saying,www.theparkclub.co.uk,6:00 AM - 10:30 PM,404,"The Park Club East Acton Lane, London W3 7HB England",404,8,#282 of 868 Spas & Wellness in London,Health Clubs,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,The Park Club
4021,,Assa cars,,,,51.56294,0.12202,404,assacars.co.uk,12:00 AM - 11:30 PM,404,"Greenside, DAGENHAM, London RM8 1YB England",404,1,#230 of 619 Transportation in London,Taxis & Shuttles,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Assa cars
4022,,Libreria Bookshop,,,,51.52036,-0.07073,404,http://libreria.io/,404,1-2 hours,"65 Hanbury Street, London E1 5JP England",Neighborhood: Spitalfields,9,"#570 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Libreria Bookshop
4023,,The Drury Club,,,,51.51524,-0.12286,404,http://www.thedruryclub.com,404,More than 3 hours,"167 Drury Lane Covent Garden, London WC2B 5PG England",Neighborhood: Covent Garden,2,"#873 of 1,348 Nightlife in London",Bars & Clubs • Dance Clubs & Discos,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Drury Club
4024,,Lewisham Lanes,,,,51.462826,-0.008686,404,https://www.facebook.com/LewishamLanes/,10:00 AM - 10:45 AM,404,"11-29 Belmont Hill, London SE13 5AU England",404,1,#411 of 716 Fun & Games in London,Bowling Alleys,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Lewisham Lanes
4025,,Gametime Playtime,,,,51.615948,-0.242826,404,http://gametimeplaytime.co.uk,404,1-2 hours,"43 Daws Lane Mill Hill, London NW7 4SD England",404,1,#412 of 716 Fun & Games in London,Escape Games • Other Fun & Games • Game & Entertainment Centers,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Gametime Playtime
4026,,Antidote London,,,,51.55098,-0.16662,404,http://www.antidotelondon.com,404,1-2 hours,"213 Haverstock Hill, London NW3 4QP England",404,2,#176 of 444 Classes & Workshops in London,Lessons & Workshops,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Antidote London
4027,,Housemans Bookshop,,,,51.53122,-0.12119,What people are saying,/Restaurants-g186338-London_England.html,404,404,"5 Caledonia Rd, London SE7 7NH England",Neighborhood: Islington,1,"#571 of 1,219 Shopping in London",Speciality & Gift Shops • Antique Shops,Europe,United Kingdom (UK),England,London,Things to Do in London,Housemans Bookshop,
4028,,Perea Clinic,,,,51.53285,-0.10719,404,http://www.pereaclinic.com,8:00 AM - 8:00 PM,< 1 hour,"Unit 1 Pride Court 80-82 White Lion Street Angel, Islington, London N1 9PF England",Neighborhood: Islington,1,#283 of 868 Spas & Wellness in London,Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Perea Clinic
4029,,The Lighthouse Bar,,,,51.47269,-0.16266,404,http://www.thelighthousebattersea.com,12:00 PM - 11:00 PM,404,"441 Battersea Park Road, London SW11 4LR England",404,14,"#875 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Lighthouse Bar
4030,,Havanna,,,,51.52742,-0.08185,404,https://www.facebook.com/havannashoreditch/,4:00 PM - 12:00 AM,2-3 hours,"1 Hoxton Square, London N1 6NU England",Neighborhood: Shoreditch,1,"#876 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Havanna
4031,,London Fossils and Crystals,,,,51.50004,-0.10709,404,http://www.london-fossils-crystals.co.uk/,404,404,"217 Waterloo Road, London SE1 8XH England",404,29,"#573 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,London Fossils and Crystals
4032,,Carole Conboy Beauty Treatments,,,,51.40975,-0.23164,What people are saying,http://www.caroleconboybeauty.co.uk/index.html,404,404,"Flat 1 2 Amity Grove Raynes Park, London SW20 0LJ England",404,1,#284 of 868 Spas & Wellness in London,Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Carole Conboy Beauty Treatments
4033,,Metlo Of London,,,,51.54069,-0.14395,404,tel:%2B44%2020%203489%207396,404,< 1 hour,"222 Camden High Street Primrose Hill, London NW1 8QR England",Neighborhood: Camden,2,"#575 of 1,219 Shopping in London",Speciality & Gift Shops,Call,Europe,United Kingdom (UK),England,London,Things to Do in London,Metlo Of London
4034,,Near & Far Peckham Levels,,,,51.47135,-0.068468,404,http://www.nearandfarlondon.com/peckham,4:00 PM - 11:00 PM,More than 3 hours,"95A Rye Lane Level 6, Peckham Levels, London SE15 4BP England",404,8,"#878 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Near & Far Peckham Levels
4035,,Anspach & Hobday: The Pigeon,,,,51.47395,-0.08966,404,http://www.anspachandhobday.com/the-pigeon,404,1-2 hours,"41 Camberwell Church Street, London SE5 8TR England",404,1,"#879 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Anspach & Hobday: The Pigeon
4036,,Perfect Feet Spa,,,,51.510483,-0.187172,What people are saying,www.perfectfeetspa.com,12:00 PM - 8:00 PM,404,"7-9 Queensway Bayswater, London W2 4QJ England",Neighborhood: Notting Hill,3,#285 of 868 Spas & Wellness in London,Spas,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Perfect Feet Spa
4037,,T2 Tea,,,,51.52434,-0.07476,404,http://www.t2tea.com,404,< 1 hour,"Redchurch Street Shop, London E2 7DP England",Neighborhood: Shoreditch,28,"#579 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,T2 Tea
4038,,Health Earls Court,,,,51.49276,-0.19348,404,tel:%2B44%2020%207835%201163,10:00 AM - 10:30 PM,< 1 hour,"2 Kenway Road Earls Court, London SW5 0RR England",Neighborhood: South Kensington,4,#286 of 868 Spas & Wellness in London,Spas,Call,Europe,United Kingdom (UK),England,London,Things to Do in London,Health Earls Court
4039,,Chi Yu Wellness Centre,,,,51.51781,-0.153975,404,http://chi-yu.co.uk,11:00 AM - 8:00 PM,< 1 hour,"36 George Street, London W1U 7DR England",Neighborhood: Marylebone,1,#287 of 868 Spas & Wellness in London,Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Chi Yu Wellness Centre
4040,,Line of Kings,,,,51.5097,-0.07552,404,https://www.hrp.org.uk/tower-of-london/whats-on/line-of-kings/#gs.e1o7n7,404,< 1 hour,"The Tower of London Tower Hill, London EC3N 4AB England",Neighborhood: City of London,1,"#1,734 of 2,424 things to do in London",History Museums,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Line of Kings
4041,,The Climbing Hangar,,,,51.47707,-0.20116,404,http://www.theclimbinghangar.com/london,404,1-2 hours,"Parsons Green Depot 33-35 Parsons Green Lane 5 Parsons Green Depot, London SW6 4HH England",Neighborhood: Hammersmith / Fulham,3,#177 of 444 Classes & Workshops in London,Lessons & Workshops • Game & Entertainment Centers,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,The Climbing Hangar
4042,,The Wine Tasting Shop,,,,51.44435,-0.15107,404,http://thewinetastingshop.co.uk,1:00 PM - 10:00 PM,1-2 hours,"18 Hildreth Street, London SW12 9RQ England",404,1,#242 of 433 Food & Drink in London,Wine Bars,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Wine Tasting Shop
4043,,The Green Man Pub,,,,51.499443,-0.16372,What people are saying,tel:%2B44%2020%207730%201234,404,404,"87-135 Brompton Road, London SW1X 7XL England",Neighborhood: Knightsbridge,11,"#881 of 1,348 Nightlife in London",Bars & Clubs,Call,Europe,United Kingdom (UK),England,London,Things to Do in London,The Green Man Pub
4044,,Secret Oasis Spa,,,,51.4766,-0.20363,404,http://secretoasisspa.co.uk/,10:00 AM - 8:00 PM,1-2 hours,"765 Fulham Road, London SW6 5HA England",Neighborhood: Hammersmith / Fulham,1,#288 of 868 Spas & Wellness in London,Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Secret Oasis Spa
4045,,Core Collective,,,,51.500053,-0.197748,404,http://www.core-collective.co.uk,404,1-2 hours,"45 Phillimore Walk Holland Park, London W8 7RZ England",404,1,#289 of 868 Spas & Wellness in London,Health Clubs • Yoga & Pilates,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Core Collective
4046,,The Runway,,,,51.49474,-0.12741,404,http://www.the-runway.co.uk,11:00 AM - 8:00 PM,404,"Unit 2 11-13 Horseferry Road Westminster, London SW1P 2AH England",Neighborhood: Westminster,2,#290 of 868 Spas & Wellness in London,Spas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Runway
4047,,Hardys Original Sweetshop,,,,51.51208,-0.12829,404,https://www.facebook.com/hardyssweets/,404,< 1 hour,"52 Charing Cross Road, London WC2H 0BB England",Neighborhood: Covent Garden,2,"#583 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Hardys Original Sweetshop
4048,,The Wishing Well,,,,51.51447,-0.24955,What people are saying,https://the-wishing-well-pub.business.site/,11:00 AM - 11:00 PM,404,"61 Old Oak Common Lane, London W3 7DD England",404,3,"#882 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,The Wishing Well
4049,,Static,,,,51.482224,-0.135915,404,http://www.static.fit/,404,< 1 hour,"47 Nine Elms Lane, London SW11 7DH England",404,1,#291 of 868 Spas & Wellness in London,Health Clubs,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Static
4050,,Loveth Love Beauty,,,,51.49256,-0.02507,What people are saying,http://www.lovethlovebeauty.co.uk/,10:00 AM - 8:00 PM,404,"152 Westferry Road Isle of Dogs, London E14 3ED England",404,1,#292 of 868 Spas & Wellness in London,Spas,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Loveth Love Beauty
4051,,Everyman Chelsea,,,,51.567314,-0.376615,What people are saying,/Restaurants-g186338-London_England.html,404,404,404,404,2,#414 of 716 Fun & Games in London,Movie Theaters,Europe,United Kingdom (UK),England,London,Things to Do in London,Everyman Chelsea,
4052,,RPS Diamonds,,,,51.519066,-0.108191,404,http://www.rpsdiamonds.com/,10:00 AM - 5:30 PM,< 1 hour,"97 Hatton Garden, London EC1N 8NX England",Neighborhood: Holborn,1,"#585 of 1,219 Shopping in London",Speciality & Gift Shops,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,RPS Diamonds
4053,,JM LUXURY CHAUFFEURING  LTD,,,,51.60525,-0.14855,404,www.jmluxchauffeurs.com,12:00 AM - 11:30 PM,404,"International House, Cromwell Road, London, England, 142, London SW7 4EF England",404,1,#233 of 619 Transportation in London,Taxis & Shuttles,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,JM LUXURY CHAUFFEURING  LTD
4054,,Zeitgeist Pub London,,,,51.49134,-0.118135,What people are saying,http://www.zeitgeist-london.com,"12:00 PM - 2:00 PM, 6:00 PM - 9:00 PM",404,"49-51 Black Prince Road, London SE11 6AB England",404,25,"#883 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Zeitgeist Pub London
4055,,Let's Roam London,,,,51.48484,-0.16414,404,https://www.letsroam.com/tours_and_adventures/London,404,404,"1801 California Street Floor 24, London 80202 England",Neighborhood: Chelsea,1,#415 of 716 Fun & Games in London,Scavenger Hunts,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Let's Roam London
4056,,Buzz Bike Hire,,,,51.53153,-0.233765,404,http://www.buzzbikehire.com,8:30 AM - 4:30 PM,2-3 hours,"7 Holberton Gardens, London NW10 6AY England",404,4,#212 of 454 Outdoor Activities in London,Gear Rentals,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Buzz Bike Hire
4057,,Sound Of Mind,,,,51.524216,-0.075719,What people are saying,http://www.soundofmind-shoreditch.com,404,404,"28 Redchurch Street, London E2 7DP England",Neighborhood: Shoreditch,1,#293 of 868 Spas & Wellness in London,Yoga & Pilates,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Sound Of Mind
4058,,David Mellor,,,,51.493,-0.15667,404,tel:%2B44%2020%207730%204259,9:30 AM - 6:00 PM,404,"4 Sloane Square SW1W 8EE, London SW1W 8EE England",Neighborhood: Belgravia,2,"#586 of 1,219 Shopping in London",Speciality & Gift Shops,CallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,David Mellor
4059,,Merchant Taylors' Hall,,,,51.51412,-0.08544,404,http://www.merchant-taylors.co.uk/about/company-history,404,2-3 hours,"Merchant Taylors Hall 30 Threadneedle Street, London EC2R 8JB England",Neighborhood: City of London,1,"#1,747 of 2,424 things to do in London",Historic Sites • Architectural Buildings,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Merchant Taylors' Hall
4060,,Cineworld Cinema,,,,51.51093,-0.130756,404,https://www.cineworld.co.uk/cinemas/london-leicester-square,404,2-3 hours,"5-6 Leicester Square, London WC2H 7NA England",Neighborhood: Leicester Square / Shaftesbury Avenue,22,#416 of 716 Fun & Games in London,Movie Theaters,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Cineworld Cinema
4061,,The Trader,,,,51.52411,-0.09351,404,http://www.traderlondon.co.uk,404,404,"142-146 Whitecross Street, London EC1Y 8QJ England",Neighborhood: Islington,6,"#884 of 1,348 Nightlife in London",Bars & Clubs,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Trader
4062,,The Lion & Lamb,,,,51.52962,-0.08146,What people are saying,http://thelionandlamb.co.uk/,404,404,"Fanshaw Street Hoxton, London N1 6LG England",Neighborhood: Shoreditch,1,"#885 of 1,348 Nightlife in London",Bars & Clubs • Dance Clubs & Discos,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,The Lion & Lamb
4063,,The Undercroft Chapel,,,,51.50958,-0.07937,What people are saying,http://www.ahbtt.org.uk/visit/virtual-tour/p--undercroft-chapel/,404,404,"Byward Street All Hallows By The Tower, London EC3R 5BJ England",Neighborhood: City of London,1,"#1,748 of 2,424 things to do in London",Historic Sites • Architectural Buildings • Religious Sites,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,The Undercroft Chapel
